,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
3151,-1.0601505060748408,-0.13371816207272627,-2.0653752901928635,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
20279,-1.2760080569011019,0.37353193283024616,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
10823,-1.132103023016928,-1.0324665170068086,-1.00395892294052,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Female,North-America,-1
4936,0.5228048666510732,1.4096900768690994,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
36486,0.8106149344194212,-1.2987458626083521,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
31197,1.5301401038402913,-0.4650375737265453,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
31008,0.5947573835931602,-0.04329383874484993,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
31308,0.30694731582481216,-0.31671368890789825,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Adm-clerical,Unmarried,Black, Female,North-America,-1
26357,-1.132103023016928,0.507281622245875,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Sales,Own-child,Black, Female,North-America,-1
583,-0.84429295524858,-0.09462981061219779,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
1218,-0.5564828874802319,0.37450606788963026,0.38404709577408314,0.4456769945649393,Private,Undergrad-complete,Once-Married,Exec-managerial,Not-in-family,White, Male,North-America,-1
23790,0.9545199683035952,1.3158799248882183,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Female,North-America,-1
8346,-0.7723404383064929,0.1139202106934189,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
6593,-1.419913090785276,0.8162810461312819,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Male,North-America,-1
23290,0.4508523497089862,-0.9543371021954304,1.2005212244297319,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
47212,-1.0601505060748408,-0.010154331481919415,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
26445,-0.7723404383064929,0.9788481095851954,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
5950,-1.0601505060748408,-0.05148413934122489,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Sales,Unmarried,White, Female,North-America,-1
45988,0.37889983276689915,0.07128525100697747,0.7922841601019075,-0.12710540458386055,Private,Graduates,Married,Adm-clerical,Spouse,White, Male,North-America,-1
34743,0.019137248056464138,-0.24090139147078324,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
43829,1.0984250021877693,0.08308836318281575,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
36595,0.16304228194063816,-0.8728596892187904,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America,-1
44572,-1.419913090785276,-0.04259397472160311,-1.8204330515961689,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Female,North-America,-1
3607,0.16304228194063816,0.3348029710032769,-0.024189968553741305,-0.12710540458386055,Other,Undergrad-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35649,2.4655228240874223,-1.4418396824965196,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
45505,1.3142825530140303,-0.2837538764617473,-0.024189968553741305,0.4456769945649393,Private,Compulsory-education-complete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
19688,1.2423300360719431,-0.8196794810739678,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
23841,-0.12476778582770988,-0.6120090186083775,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
21833,0.5228048666510732,0.09490093298058977,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
19922,-0.4125778535960579,-1.2859118696415153,-0.024189968553741305,0.3542781687222706,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
2603,-1.0601505060748408,-0.283318825852702,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,1
27852,-1.0601505060748408,0.29982868508480737,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
36368,0.5228048666510732,-0.6429638152041457,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Once-Married,Prof-specialty,Not-in-family,White, Male,North-America,-1
46204,-1.204055539959015,0.5928636431426382,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
36956,-0.12476778582770988,-0.07138297589408042,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
41717,1.1703775191298562,-0.36109830865245673,0.7922841601019075,-0.12710540458386055,Other,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America,-1
23175,0.5228048666510732,-0.9040036382532739,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Unmarried,White, Female,North-America,-1
38931,1.8899026885507262,0.30919173080121753,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,-1
46267,1.4581875868982042,-0.2456112871947956,-1.657138225865039,-0.12710540458386055,Other,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
6338,-0.3406253366539709,-0.2326732603866652,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,North-America,-1
26073,0.8825674513615082,-0.08031097100144527,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Married,Sales,Spouse,White, Male,North-America,1
821,-0.5564828874802319,-0.18720101411949341,0.465694508639648,-0.12710540458386055,Private,Graduates,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
348,1.2423300360719431,-0.8562615627215179,-1.2489011615372145,-0.12710540458386055,Private,Associates,Married,Other-service,Not-in-family,White, Male,Asia,-1
4448,0.9545199683035952,-1.587789704209289,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Male,North-America,-1
21650,-0.19672030276979688,0.22545394618192907,2.016995353085381,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
33669,-1.204055539959015,-1.586276484699566,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Not-in-family,Other, Male,North-America,-1
21964,-0.12476778582770988,1.486088746866232,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
46919,-0.4125778535960579,-1.445282256881139,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Exec-managerial,Not-in-family,White, Male,North-America,-1
38715,-1.204055539959015,1.450811817045818,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Unmarried,Black, Female,North-America,-1
4476,-1.2760080569011019,-1.321037477510957,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35979,-1.419913090785276,1.1287703325109872,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
31835,-0.84429295524858,0.06178034096153079,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
10014,-1.0601505060748408,-0.05526718811553202,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Female,North-America,-1
22912,-1.132103023016928,0.059141664441451566,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,1
44456,1.0984250021877693,-0.9754275991121927,-0.26913220715043595,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Unmarried,White, Female,North-America,-1
41085,0.09108976499855115,-0.02884259242699667,-1.657138225865039,1.7235360502143262,Other,Compulsory-education-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
20409,0.5228048666510732,0.26430585709406335,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Adm-clerical,Spouse,White, Male,North-America,-1
25356,0.4508523497089862,-0.8451015688373118,1.6087582887575564,1.7235360502143262,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,North-America,1
10906,-0.4845303705381449,-1.0699849032259996,0.7922841601019075,1.7235360502143262,Other,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
16600,-1.204055539959015,1.4145040064344052,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America,-1
27835,-0.4845303705381449,-0.15960367331092284,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Other,White, Male,North-America,-1
27783,-1.347960573843189,-1.4215625410662334,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
42217,-0.4125778535960579,-0.24012586647205025,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Female,North-America,-1
19935,-1.2760080569011019,0.20216928097606865,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Own-child,White, Female,Central-America,-1
37067,0.8825674513615082,1.071457143580234,0.7922841601019075,0.8198948286754885,Other,Compulsory-education-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
5500,-0.9881979891327539,0.811268506505325,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,-1
46920,-0.9881979891327539,-1.2891180034777405,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Unmarried,Black, Male,North-America,-1
39816,0.30694731582481216,-1.4943673147277743,-0.024189968553741305,-0.4971351523350422,Private,Undergrad-incomplete,Married,Blue-Collar,Unmarried,White, Male,North-America,1
20100,1.8899026885507262,-1.0013509408381323,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
376,-0.4125778535960579,0.7163139822702158,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Female,North-America,-1
22714,-1.347960573843189,-1.1439624220075757,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
33619,-0.4845303705381449,0.5278897804439131,0.6289893343707778,-0.12710540458386055,Government,Associates,Married,Prof-specialty,Spouse,White, Male,North-America,1
30879,-1.204055539959015,-0.26287144722757194,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
34209,-1.347960573843189,-0.15695553916890786,-0.8406640972093902,0.0028484515671037105,Private,Undergrad-incomplete,Never-married,Sales,Own-child,White, Male,North-America,-1
6541,1.1703775191298562,-0.13411538219402852,-0.024189968553741305,-0.3330607102562892,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,Black, Male,North-America,-1
39342,-0.4125778535960579,-0.7279878364066986,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
10197,0.23499479888272515,-0.7425904046755242,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Prof-specialty,Spouse,Black, Male,North-America,-1
45019,-0.916245472190667,1.8216451731472751,1.6087582887575564,-0.12710540458386055,Other,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,1
36740,-1.132103023016928,0.8900599548522069,0.13910485717738846,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Other,White, Male,North-America,-1
42004,0.5947573835931602,0.7870475367278236,2.016995353085381,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
30924,0.019137248056464138,0.5737214163446441,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
